text,rating
"Jam tangan anak2 di jual.ukuran terlalu kecil.kecewa belanja disini.....jangan belanja disini,diskon tapi ga jelas ukurannya.",1
"packing baik sekali, barang ori, istimewa, puas sekali",5
"Pengiriman cepat, packing rapi dan aman 👍",5
Bagus sesuai keinginan......,5
"Okeeeeee,..............................................",5
"Recommended seller, fast respon",4
"Barang sudah diterima, sesuai deskripsi...terimakasih",5
Memuasskaaan pokonya 👍,5
Kecil tp okelahhhhhhhh,5
Cepat sampai.. nice watch,4
Thanks jamnya daah sampai...Jamnya Mungil bangeettt Kya mainan 😂,4
"Ternyata produk untuk wanita, info kurang di deskripsi. Tapi lumayan bagus buat di tangan cowo yg kurus kaya saya. Terima Kasih",5
"Jam nya cakep, sesuai deskripsi, respon , packing rapih...recomended deh",5
"Fast response, packing rapih dan aman, produk diterima sesuai dengan deskripsi.. sukses selalu gan.",5
"Sudah di terima dengan baik , thx seller sesuai pic. Ukuran imut bgt",5
Barang sudah diterima pengiriman lama..2hri padahal pake jne yes..barangnya kecil bgt kaya mainan ketipu sama iklan nih.,3
"barang bagus &amp; ori, pdhl harganya murah banget (pas ada diskon). pengirimannya cepat dan aman. recommended!",5
Bekerja dengan baik dan sesuai deskripsi,4
"Senang belanja disini. Respon cepat, packing rapih, &amp; kualitas oke!",5
Parah sih ini super duper cepet bgt pengirimannya.  😍😍😍😍 sellernya gak cuma omdo. Jam 15:10 pesen 15:13 langsung req pickup 🤗🤗🤗,5
Barang sesuai deskripsi. Packing rapih dan aman.,4
"Sesuai spesifikasi, gratis ongkir",5
"Bagus jamnya, sesuai gambar. Sukses yaaa",5
"Kemasan bagus, produk mungil, pengiriman cepat",5
"Produk original.... Kecepatan respon penjual bagus.
 
Recommended",5
Keren..brg sesuai gbr.. makasih seller..,5
Packingan rapi. Datangnya cepat. Barang oke. Praktis. Mungil. Semoga awet.,5
"Ini cocok nya utk anak sy umur 4th bukan bt saya, saking kecilnya hehehe",5
"Barang sesuai deskripsi, terima kasih",5
Barang sampai dengan cpatt dan respon penjualnya sngat mntap rekomended bgt👍👍👍👍ajibbb,5
"Bagus, imut jamnya. Lumayan buat koleksi. Pengiriman dengan gojek ke tangerang sejam nyampe",5
"Jam berfungsi dg baik, smg awet.",5
"Barang sesua description.
Ontime👍",5
"Sempat retur karena detik jamnya tidak nyala, namun layanan purna jualnya OK &amp; penggantian jam cepat.
Tks",5
Barang flash sale. Oke lumayan,4
Barang sesuai gambar dan packingan rapi,5
"Produk sangat baik, pengemasan dan kecepatan pengiriman baik.",5
"All good dan sesuai deskripsi, thank you",5
"Suka bgt, sesuai ekspektasi, packing jg aman.",5
"Barang OK, sesuai dengan pesanan👍🏻",5
Jamnya bagus tapi sayangnya bagian dalamnya silver jd gak full gold..,3
"Penjual sangat fast responsif, semoga jamnya awet",5
semoga awet nih jam nya. thx,4
Bagus dan fast respon mantap,5
Bagus n cpt smpai. Sesuai,5
Semoga awet.........................................,4
"Thank you, lumayan dapet flash sale jam ini. Respon pun cepat seneng deh.",5
Barang bagus &amp; packing rapi...,5
Barang ok tapi saya kira dikasih kaleng ternyata ga but its ok,4
"trimakasih ,  pesanan sudah sy terima dngn baik",4
terima kasih produknya bagus buat kado,5
"Barang original, kualitas ok,pengiriman cepat, packing baik..sayang gk liat jelas keterangan utk diameterjam, trnyata jamnya kecil kurang cocok utk lingkar tgn yg besar..",4
"Barang sudah sampai, trims",5
"Produk lebih murah dari toko lain. Dan semoga original, keliatannya sih ori. Semoga awet. Respon pedagang oke bet! Nice",5
"Bahannya bagus dan kulitnya halus, packing rapih serta seller responsif",5
"Barang sesuai, berfungsi dgn baik, tapi sygnya boxnya penyok padahal rencana untuk kado.",4
Barang ori euy. 5 stars online shop,5
"Pengiriman cepat, paking bagus, barang OK",5
Pengiriman cepat. Admin komunikatif. Barang bagus. Recomended seller..,5
"Kualitas sesuai dgn ekspetasi
Memiliki fitur waktu berdasarkan Timezone",5
Mantap......fast respond seller,5
"Sesuai pesanan, barang original",5
Alhamdulillah barang sudah sampai tepat waktu tanpa kekurangan dan respond sangat baik terimakasih gan,5
Pertahankan kualitas terbaik,5
Packing bagus &amp; cepat sampai.. buku petunjuk ada.. tetapi untuk kartu garansi tidak ada.. barang lumayan bagus cuma untuk lampu jam nya tidak bisa terang alias redup.,4
Mantap barangnyaaaaaaaaaaaa,5
"Brg sdh diterima bagus-sesuai, terima kasih.",4
"barang bagus, delivery cepat... next semoga bisa order lagi untuk nambah koleksi.",5
Ok..mantap..brg bagus,5
Tengkyu gan ...barang sudah di terima ...i like ...cepat dan barang berkualitas !!! (&#39;__&#34;),5
"sesuai gambar &amp; fitur berfungsi dengan baik,rekomen dah",5
"Akhirny dpt jam casio, thanks ya gan. Paket rapi, fast respon... Smoga usahanya makin lancar. Amin",5
"Barang sesuai, ori, fast respon, fast delivery",5
Ok hnya beda 1 hari hargajd setengah tp gpp barang mantul,5
"Paking aman, barang sesuai deskripsi",5
"Barang berpungsi dgn baik, semoga awet",5
"Cepat, rapi, barang bagus. Puas dgn seller... Sukses Gan...",5
"Barang bagus, cepat sampai, mudah2an awet",5
Good!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
"packing sangat baik, cepat sampai, desain oke banget sayang produknya, ternyata lampu jam nya jelek atau redup sekali atau model lama",4
"Barang bagus, paking rapih dan tiba dengan cepat.",5
Kurang dpt kartu garansinya. Barang sesuai dgn deskripsi. Recomended,4
Barang sesuai ekspektasi semoga awet,5
pengiriman dan respon cepat,5
"Barang bagus, sippp, harga sesuai",5
Produk sesuai deskripsi dan dikirim dg cepat dan packing yg rapi,5
"Siap komandan ... 
keren lah fast respond",5
"barang original, pengiriman cepat &amp; packing aman! thanks luxolite 👍🏻👍🏻",5
"Barang tiba cukup cepat. Packaging aman, bagus. Kurang garansi saja...",4
Layanan cepat dan produk sesuai tapi kartu garansinya kok tidak ada ya.,4
"Barang sudah diterima dengan baik, recommended seller mantap!",5
overall good dan barang ori beserta box dan kartu garansi nya,5
Barang dalam keadaan baik dan sesuai keinginan. Terima kasih...,5
"Istimewaaaa iniiiii, terima ksihh",5
Barang sangat cepat sampai dan dengan kondisi bagus. Terima Kasih.,5
Barangnya sesuai dengan yg di gambar... packingnya ok.... tq ya,5
Keren barang sudah smpai dan sesuai dengan gambar original 100%,5
"Mantap lah, pelayanan cepat, beli kemarin sekarang udah sampe, barang bagus",5
Produk ori lengkap dengan box dan buku petunjuk/garansi resmi. Berfungsi dengan sangat baik. Pengiriman cepat dengan kemasan yang rapi dan aman,5
"Thank you ka... Barang udh nyampe dgn aman... In time... Buat kado soalnya, takut telat nyampe... Hehe...
Barang bagus, packing rapi, sesuai orderan... Sukses terus ya ka... 😁",4
"Expetasi sesuai dengan realita 🙏 puaasssss, excellent",5
Barang cepat sampai dan lumayan ringan untuk jam tangan,5
respon cepat. barang bagus,5
Produk oke. Puas sama barang nya,5
Mantappp barang sudah mendarat dengan mulussss,5
"Thanks, barang sesuai deskripsi",5
"Packing baik, produk original dan kiriman cepat sampai. Recommended Seller",5
"Ga kapok belanja disini, kayaknya nanti mau beli lagi disini, sudah pelayanan nya baik, responsif, barang original, mulus, packing rapi mantap pokoknya",5
Gooooooooooooooooooooooooooooodd,5
"Respon seller cepat, pengiriman cepat, jamnya bagus",5
bagus...ditunggu flash salenya lagi,5
Untuk spesifikasi sesuai dengan diskripsi.. harga sangat kompetitif,5
"Ukuran warna sesuai foto dan deskripsi, produk bekerja dengan baik, packaging cukup rapih dan aman. Hanya sedikit keterlambatan pengiriman. Tetapi keseluruhannya sangat bagus",5
"good game, well played.",5
"mantap semoga awet , thx gan",5
"Barang berkualitas baik, pengiriman cepat",5
"recommended,sellernya talk less do more.",5
Bagus barangnya cepat sampai mantabbbbbbbb pokoknya,5
"barang bagus, harga bersaing, pengiriman cepat, terima kasih banyak",5
Produk original... Respon penjual baik..tp klo pesan jum&#39;at malam ya dikirim hr senin karena tokox tutup hari sabtu dan minggu.. sesuai keterangan sih... Tp gpp.. yg penting barang sampai..,5
Barang sudah diterima kemarin. Respon cepat barang sesuai gambar. Thx!,5
Terima kasih... hehehehehe..,5
Produk sesuai tapi mohon agar ditingkatkan lg dalam soal pengirimannya. Thanks,5
Pengiriman cepat dan barangnya jg keliatan bagus,5
"kualitas asli, pengiriman cepat, memuaskan",5
Barang original. Penjual ramah. Fast respon.,5
Produk sudah diterima. Trims.,5
"Beneran ori, uda dicek ke watch care..tapi kalo fossil store biasa ga mau terima buat kecilin talinya..jadi harus ke GI deh.. 

Pengiriman cepat, packing OK..",5
Barang sudah diterima dan dicek ke store fossil dan memang ori.. thank you,5
"Sudah sampai dengan selamat, ontime delivery nya, barang sesuai, packing rapi",5
bagus sesuai deskripsi dan sesuai gambar,5
Barang bagus dan bungkus rapi,4
unboxing dulu gan barang sdh smpe dengan selamat,5
Produk original. Thanks,5
Tombol putar utk mencocokkan jam .. keras sekali susah ditarik,4
Barang sesuai deskripsi &amp; packing ok,5
Sesuai deskripsi. Didukung dengan box dan kartu garansi. Semoga memang ori. Mau ke counter fossil untuk cek originalitas belum sempat. Sukses selalu!,5
barangnya bagus dan responnya cepat,5
"Jamnya bagus, semua lancar, packing rapih. Nyampe 3 hari. Terima kasih",5
"Jamnya bagus, beratnya 70 gr, packaging rapi dan aman, ada bubble wrappingnya. Hr Sabtu pesan hr Rabu siang nyampe.  Very satisfying product and service. Thank you Seller and Tokopedia",5
"Rezeki di bulan Agustus, flash sale dapet jam cantik 😍",5
Tks. Barang simple &amp; bagus.,5
"jamnya bagus banget, simple minimalis dan cantik",5
Pengiriman cepat dan memuaskan,5
"Pertama kali ikut flash sale tp puaasssss,  brg asli dan rekomended",5
"Thank you, semoga awet mesin dan rantainya.",5
"Good seller, good product, fast shipping",5
"Pengirimam cepat, packing rapih dan produk original. Terimakasih.",5
Pengiriman cepat dan barang original.,5
Terima kasih .............,5
"Mantap, barang ori pengiriman cepat",5
Ordered so late at night and received the package before noon next morning👍,5
Packing oke.. Pengiriman cepat.. Barangnya beneran ori.. Thanks,5
Barangnya sesuai dengan yang ditawarkan..,5
"Baru kali ini ikut flashsale seller nya mau bales chat 😂. Seller responsif bgt, barang original. Terimakasih",5
"akuuu suukaaaa.. packagingnya, barangnya apalagi..",5
Terima kasih.. sampe di note JNE nya &#34;pastikan besok sampai!!!&#34; Cm memang kondisi kantor tutup hahaha.. terbaik !!,5
Sedikit lambat paketnya.. Barang sesuai dan packing bagus..,4
"Jam nya keren, tidak ada kecacatan...",5
"Produk original lengkap dengan kotak dan kartu garansi, packing sangat baik, respon penjual cepat",5
Makasih yaaaa jamnya bagusssss,5
"Siang pesan 2 jam sampai,puass",5
"Barang datang tepat waktu dan sesuai pesanan, barang nya bagus",5
"Barang bagus &amp; ori, packaging bagus &amp; rapi, masalahnya cuma proses transaksi sebelum dikirimnya lama banget (4 hari dari pemesanan)",3
"kualitas produk bagus, responnya saja kurang , terima kasih",5
Produk Bagus dan Sesuai Deskripsi,5
Recommended seller terima kasih,5
"Barang sesuai deskripsi....👍
Ini ada masalah ke service centre mana gan?
Kartu garansi ga ada ya?",5
"respon seller cepat, pengiriman cepat. Harga bagus. Semoga awet.",5
"Ori fossil, harga miring, barang sesuai",5
"Fast respon, barang sama dengan di gambar. Semoga awet.",5
barang mantap respon cepat harga bersaing,5
"Terima kasih barang sudah sampai, respon seller cepat 😊",5
"suka dengan jam nya! selain suka, karna ini dari orang spesial ^^",5
"Sesuai desc, the best lah pokoknya",5
Cepat dan produk ori top dech,5
Barang dan packing bagus,5
"produk original, sangat puas dengan produk dan pelayanannya.",5
Semoga awet dan dapat diandalkan,5
"Warna  yang datang GOLD , padahal pesanan rose gold.",3
"Barang Ori 100%, respon cepat, Mantul Gan",5
Terimakasih barang cepat sampai,5
Pelayanan cepat dan produkny original. Thank you gan,5
"Sesuai dengan produk , namun krn kurang memperhatikan jam tangan diameter terlalu tebal..tpi its ok",5
Jamnya oke. Hanya tempat jamnya aja terlalu ringkih.,5
"Secara fisil memang kecil, agak merasa sedikit overpriced, pack biasa saja",4
"cantikkk banget di tangan, walaupun kulit gelap tp tetep cocok. penjual fast respon dan pengiriman cepat, packaging rapi walaupun bubblewrap tipis bgt tp jam aman tanpa cacat.",5
Model bagus. Tp deskripsi specsnya salah smua. Saya lenganny kecil. Liat ini spek ny diameter 44mm jd saya beli. Trnyata 51mm kayak yg wrna kuning (pdhl saya naksir yg wrna kuning. Tp krn ini 44mm jd beli ini d. Lah trnyata sama aja ukurannya sama yg kuning). Jd bagong bgt kayak jam power ranger. Admin jg ga friendly. Ga mo ngaku salah,2
"Barang sudah diterima dengan baik, packaging aman, respon penjual dan pengiriman cepat. Terima kasih",5
Brg baguss.. original.. respon jg cepat,5
"kualitas 👍 , very good 👌",5
"jam nya bagus, keren dan sporty, tapi bagian belakang di seal permanent jadi ga bisa di service kalo rusak",5
"Penjual cukup ramah n fast response, maaf klo saya agak cerewet krn ini the 1st time beli barang branded via online, btw thanks a lot utk kerjasamanya.",5
Baguuuusss....sukkkaaaaaa,5
"Narang bagus, ori. Respon penjual cepat barangnya pun cepat sampai",5
"Top markotop
Jos gandos",5
Sudah sampai min. Terimakasih,5
Proses cepat...ada Harga...ada Rupa..kualitas Ok  bgt,5
"Sesuai deskripsi, barang original dan bergaransi. Seller merespon dengan cepat dan siap membantu saat ada kendala di ekspedisi.

Nice",5
Saya ragu kalau ORI ya krn kurang kokoh dan kronograph tdk fungsi baik,4
"Best seller selama pakai tokped, respon cepet banget, order jumat jam 4an, dikirim jam 5an, sampai sabtu sore, pesen reguler dikirim pakai YES, mantul abis! packing rapi barang ori garansi sesuai tgl beli, TOP. Sukses lapaknya gan!",5
"Puas banget barang original authentic, pelayanan baik respon dan pengiriman cepat. Mudah2an awet, terima kasih",5
Barang ori. Pengiriman cepat. Packing ok,5
"Jam Oke, mantap.. hanya saja harusnya ditulis sabtu-minggu tutup, jadi agak delay sih pengiriman meskipun pake JNE YES tetep sampe senen :D. Overall OKE",5
Cantiiik bangeet jaaamnyaa💖. Makasiih banyaak yaa,5
"Sekelas official store jual barang bm mesin jelek kacau, semoga berkah aja. Jangan percaya harga diskon nipu. Merugikan",1
"Packaging rapi, produk bagus",5
Biar bintang yang berbicara!!!,5
"Biar foto yg menjelaskan,,",5
"Barang bagus dan sesuai, kemasan bagus dan rapi, proses cepat masih ditambah bonus kartu Flazz.",5
"barang sesuai dan benar2 original packing rapi, pengiriman cepat",5
Mantap gan mudah2an awet,5
"Pengiriman cepat, recommended seller, thank you",5
Barang bagus. Sesuai deskripsi.,5
"Saya beri 4 bintang, karna talinya sedikit kotor. Selebihnya mantap",4
seller ramah dan sangat responsif. pengiriman cepat dg packing rapi dan aman. produk diterima dlm keadaan baik dan berfungsi normal 👍👍,5
kualitas jam ok respon dan pengiriman cepat,5
Pengiriman cepat dan dikemas rapi. Barang sesuai dengan yg di posting. Semoga awet :),5
Pengiriman cepet banget dan insyaAllah original! Mantapppp,5
"Packing dan pengiriman bagus.
Barang original, ada buku garansi beserta kotak.
Jam bekerja, tidak ada cacat.",5
Paketnya bagus 👍👍👍👍,5
Selalu menjadi yang terbaikkkkkkkkk.. sukses selalu yaaa..,5
Barang sesuai deskripsi..penjual responsif banget..harga flash sale maknyus...nunggu yang rantai ah..heheh...thanks gan..sukses selalu,5
"Pelayanan responsif,barang kualitas bagus",5
Bagus sesuai deskripsi dan gambar. Proses pengiriman jg cpt trims,5
"Bagus saya suka, semuanya berfungsi dengan baik. InsyaAllah Ori",5
Mantap produk sesuai gambar. Terima kasih,5
barang sampai original.,5
Seller top! Jangan ragu beli sama toko ini.. pelayanan bagus. Thank you!,5
"Produk ori, sesuai deskripsi &amp; berfungsi dengat sangat baik. Respon &amp; pengiriman penjual sangat cepat dengan kemasan yang rapi &amp; aman.",5
Sdh saya terima dengan baik. Terima Kasih gan,5
"Barang yg diterima beda dgn yg saya pesan,, bikin kecewa...😒 
Pdhl jelas nomor seri yg saya pesan beda dgn yg saya terima... Mulai dr case beda : case yg saya pesan ada warna gold di bagian depan, tapi yg saya terima case silver smua... 
Lalu strap juga warna beda &amp; pengait juga beda : yg saya pesan pengait bahan bukan webbing tapi macam stainless warna gold juga, tapi yg saya terima strap trnyta bahan webbing &amp; warna hitam...  
Pdhl harga lumayan... 😤
Haduuhh,, payahh...👎",1
Ptoduk suda sampai. Tali jamnya kok pendek ya ? Di tangan saya ngga nyampe.,3
Produk asli dan bergaransi resmi. Packing bagus dan rapi tapi proses pengiriman yg krg sesuai dgn paket ongkir yg diambil (3hr sejak pengiriman utk paket YES),4
Barang yang diterima sesuai dengan gambar,4
Fast respon... Barang oke punya... Thanks..,5
"Barang bagus, sesuai deskripsi",5
"Pesan dibalas cepat, pengiriman cepat, paket dibungkus aman dan rapi...",5
Biar gambar yg berbicara,5
"Penjual responsif dan tanggapannya bagus, tapi hari kerjanya kayak PNS hehe. Barang yg dikirim mendarat dengan selamat dan baguss, otw cek originalitas, harga di toko fossil 2,6 harga luxo 1,3 udah gabisa bilang apa lagi hehe. Btw gw gatau claim garansi mesti gimana prosesnya, yaa berharap jam nya awet ajah dah",5
"Jam sudah diterima dalam kondisi baik, terima kasih",5
Mantap kali . Makin ganteng abang makenya . Seller jg responsive . mantap lah,5
"Produk bagus, pengiriman cepat order senin, hari selasa udah langsung sampai",5
"Daa bessss olshop, pengiriman walau gada gojek bisa di gojekin sendiri. Fast respon mau terima keluhan dri konsumen. Barang sampai dengan muluss. Trima kasihhh❤",5
Barang ok packing Ok...,4
Penjual responya cepat. Cepat sampai product ajib,5
"I like it, thankyu kak👌🏽",5
"Produk jam bagus banget, semoga kuat dan awet, sip. Cuma box jam nya standart, kalah dengan merek lain yang lebih Lux.",5
"Barang diterima dengan baik, jamnya bagus banget saya suka, pengiriman cepat packingnya dijamin. cuman belum dapat dipastikan orinya, sejauh ini mesin gak ada masalah cuman strap kulitnya keliatan kulit palsu.. mudah2an ori dan garansinya benar 2 tahun",5
